5.5736 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
17.6928 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
19.0745 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000196862E05E0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000196ACCDA940>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
19.0757 	EXP 	window1: mouseVisible = True
19.0758 	EXP 	window1: mouseVisible = False
19.0759 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
19.0759 	EXP 	window1: recordFrameIntervals = False
19.2399 	EXP 	window1: recordFrameIntervals = True
19.4235 	EXP 	Screen (0) actual frame rate measured at 60.06Hz
19.4236 	EXP 	window1: recordFrameIntervals = False
25.3469 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
25.3753 	EXP 	window1: mouseVisible = True
25.5932 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
25.5946 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
25.7282 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to submit', units='height', win=Window(...), wrapWidth=1)
25.7284 	EXP 	window1: mouseVisible = True
25.7478 	EXP 	Imported study_words.xlsx as conditions, 5 conditions, 1 params
25.7513 	EXP 	Created sequence: random, trialTypes=5, nReps=1, seed=None
25.7518 	EXP 	New trial (rep=0, index=0): {'study_word': 'tiger'}
25.7972 	EXP 	slider: autoLog = True
25.7972 	EXP 	slider: markerPos = None
25.7972 	EXP 	slider: styleTweaks = []
25.7972 	EXP 	slider: styleTweaks = []
25.7972 	EXP 	slider: styleTweaks = []
25.7972 	EXP 	slider: styleTweaks = []
25.7972 	EXP 	slider: contrast = 1.0
25.7972 	EXP 	slider: autoLog = True
25.7972 	EXP 	textbox: autoLog = True
25.7972 	EXP 	text: height = 0.05
25.7972 	EXP 	text: height = 0.05
25.7972 	EXP 	text: height = 0.05
25.7972 	EXP 	text: text = 'tiger'
25.7972 	EXP 	slider: markerPos = None
25.7972 	EXP 	slider: markerPos = None
25.7972 	EXP 	text: autoDraw = True
25.7972 	EXP 	slider: autoDraw = True
27.4236 	DATA 	Mouse: Left button down, pos=(668,211)
27.4500 	EXP 	slider: markerPos = 1.9185185185185185
27.4665 	EXP 	slider: markerPos = 1.9185185185185185
27.4833 	EXP 	slider: markerPos = 1.9185185185185185
27.4999 	EXP 	slider: markerPos = 1.9185185185185185
27.5164 	EXP 	slider: markerPos = 1.9185185185185185
27.5333 	EXP 	slider: markerPos = 1.9185185185185185
27.5499 	EXP 	slider: markerPos = 1.9185185185185185
27.5663 	EXP 	slider: markerPos = 1.9185185185185185
27.5832 	EXP 	slider: markerPos = 1.9185185185185185
27.5998 	EXP 	slider: markerPos = 1.9185185185185185
27.6164 	EXP 	slider: markerPos = 1.9185185185185185
27.6332 	EXP 	slider: markerPos = 1.9185185185185185
27.6348 	DATA 	Mouse:  Left button up, pos=(668,211)
27.6498 	EXP 	slider: markerPos = 1.9185185185185185
27.6525 	EXP 	New trial (rep=0, index=1): {'study_word': 'book'}
27.6662 	EXP 	text: autoDraw = False
27.6662 	EXP 	slider: autoDraw = False
27.6662 	EXP 	text: height = 0.05
27.6662 	EXP 	text: height = 0.05
27.6662 	EXP 	text: height = 0.05
27.6662 	EXP 	text: text = 'book'
27.6662 	EXP 	slider: markerPos = None
27.6662 	EXP 	slider: markerPos = None
27.6662 	EXP 	text: autoDraw = True
27.6662 	EXP 	slider: autoDraw = True
28.8170 	DATA 	Mouse: Left button down, pos=(420,214)
28.8322 	EXP 	slider: markerPos = 1.0
28.8489 	EXP 	slider: markerPos = 1.0
28.8652 	EXP 	slider: markerPos = 1.0
28.8820 	EXP 	slider: markerPos = 1.0
28.8988 	EXP 	slider: markerPos = 1.0
28.9153 	EXP 	slider: markerPos = 1.0
28.9322 	EXP 	slider: markerPos = 1.0
28.9487 	EXP 	slider: markerPos = 1.0
28.9652 	EXP 	slider: markerPos = 1.0
28.9820 	EXP 	slider: markerPos = 1.0
28.9987 	EXP 	slider: markerPos = 1.0
29.0152 	EXP 	slider: markerPos = 1.0
29.0320 	EXP 	slider: markerPos = 1.0
29.0486 	EXP 	slider: markerPos = 1.0
29.0501 	DATA 	Mouse:  Left button up, pos=(420,214)
29.0651 	EXP 	slider: markerPos = 1.0
29.0670 	EXP 	New trial (rep=0, index=2): {'study_word': 'cushion'}
29.0831 	EXP 	text: autoDraw = False
29.0831 	EXP 	slider: autoDraw = False
29.0831 	EXP 	text: height = 0.05
29.0831 	EXP 	text: height = 0.05
29.0831 	EXP 	text: height = 0.05
29.0831 	EXP 	text: text = 'cushion'
29.0831 	EXP 	slider: markerPos = None
29.0831 	EXP 	slider: markerPos = None
29.0831 	EXP 	text: autoDraw = True
29.0831 	EXP 	slider: autoDraw = True
29.7554 	DATA 	Mouse: Left button down, pos=(420,214)
29.7813 	EXP 	slider: markerPos = 1.0
29.7980 	EXP 	slider: markerPos = 1.0
29.8146 	EXP 	slider: markerPos = 1.0
29.8313 	EXP 	slider: markerPos = 1.0
29.8480 	EXP 	slider: markerPos = 1.0
29.8645 	EXP 	slider: markerPos = 1.0
29.8813 	EXP 	slider: markerPos = 1.0
29.8979 	EXP 	slider: markerPos = 1.0
29.9146 	EXP 	slider: markerPos = 1.0
29.9313 	EXP 	slider: markerPos = 1.0
29.9480 	EXP 	slider: markerPos = 1.0
29.9646 	EXP 	slider: markerPos = 1.0
29.9662 	DATA 	Mouse:  Left button up, pos=(420,214)
29.9812 	EXP 	slider: markerPos = 1.0
29.9829 	EXP 	New trial (rep=0, index=3): {'study_word': 'piano'}
29.9979 	EXP 	text: autoDraw = False
29.9979 	EXP 	slider: autoDraw = False
29.9979 	EXP 	text: height = 0.05
29.9979 	EXP 	text: height = 0.05
29.9979 	EXP 	text: height = 0.05
29.9979 	EXP 	text: text = 'piano'
29.9979 	EXP 	slider: markerPos = None
29.9979 	EXP 	slider: markerPos = None
29.9979 	EXP 	text: autoDraw = True
29.9979 	EXP 	slider: autoDraw = True
31.1818 	DATA 	Mouse: Left button down, pos=(417,221)
31.1968 	EXP 	slider: markerPos = 0.9888888888888889
31.2134 	EXP 	slider: markerPos = 0.9888888888888889
31.2302 	EXP 	slider: markerPos = 0.9888888888888889
31.2470 	EXP 	slider: markerPos = 0.9888888888888889
31.2633 	EXP 	slider: markerPos = 0.9888888888888889
31.2801 	EXP 	slider: markerPos = 0.9888888888888889
31.2968 	EXP 	slider: markerPos = 0.9888888888888889
